"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2024/01/03","02:00","2.899","-","3.7"
"2024/01/03","03:00","2.153","-","2.84"
"2024/01/03","04:00","1.517","-","2.05"
"2024/01/03","05:00","1.151","-","1.8"
"2024/01/03","06:00","1.137","-","1.66"
"2024/01/03","07:00","1.462","-","2.07"
"2024/01/03","08:00","2.076","-","2.64"
"2024/01/03","09:00","2.886","-","3.45"
"2024/01/03","10:00","3.73","-","4.26"
"2024/01/03","11:00","4.446","-","4.96"
"2024/01/03","12:00","4.92","-","5.5"
"2024/01/03","13:00","5.055","-","5.7"
"2024/01/03","14:00","4.812","-","5.49"
"2024/01/03","15:00","4.272","-","4.88"
"2024/01/03","16:00","3.586","-","4.13"
"2024/01/03","17:00","2.935","-","3.43"
"2024/01/03","18:00","2.472","-","2.94"
"2024/01/03","19:00","2.272","-","2.73"
"2024/01/03","20:00","2.34","-","2.76"
"2024/01/03","21:00","2.641","-","3.05"
"2024/01/03","22:00","3.051","-","3.5"
"2024/01/03","23:00","3.41","-","3.84"
"2024/01/04","00:00","3.613","-","4.04"
"2024/01/04","01:00","3.595","-","4.02"
"2024/01/04","02:00","3.323","-","3.59"
"2024/01/04","03:00","2.857","-","3.14"
"2024/01/04","04:00","2.33","-","2.42"
"2024/01/04","05:00","1.891","-","1.97"
"2024/01/04","06:00","1.676","-","1.65"
"2024/01/04","07:00","1.754","-","1.8"
"2024/01/04","08:00","2.12","-","2.09"
"2024/01/04","09:00","2.74","-","2.82"
"2024/01/04","10:00","3.518","-","3.47"
"2024/01/04","11:00","4.287","-","4.23"
"2024/01/04","12:00","4.894","-","4.86"
"2024/01/04","13:00","5.231","-","5.34"
"2024/01/04","14:00","5.207","-","5.37"
"2024/01/04","15:00","4.802","-","4.99"
"2024/01/04","16:00","4.109","-","4.37"
"2024/01/04","17:00","3.29","-","3.45"
"2024/01/04","18:00","2.533","-","2.69"
"2024/01/04","19:00","1.998","-","2.06"
"2024/01/04","20:00","1.757","-","1.91"
"2024/01/04","21:00","1.816","-","1.93"
"2024/01/04","22:00","2.129","-","2.3"
"2024/01/04","23:00","2.564","-","2.65"
"2024/01/05","00:00","2.977","-","3.13"
"2024/01/05","01:00","3.279","-","3.53"
"2024/01/05","02:00","3.406","-","3.56"
"2024/01/05","03:00","3.313","-","3.46"
"2024/01/05","04:00","3.037","-","3.1"
"2024/01/05","05:00","2.677","-","2.67"
"2024/01/05","06:00","2.363","-","2.28"
"2024/01/05","07:00","2.228","-","2.17"
"2024/01/05","08:00","2.346","-","2.36"
"2024/01/05","09:00","2.728","-","2.7"
"2024/01/05","10:00","3.343","-","3.33"
"2024/01/05","11:00","4.088","-","4.06"
"2024/01/05","12:00","4.787","-","4.88"
"2024/01/05","13:00","5.297","-","5.39"
"2024/01/05","14:00","5.508","-","5.72"
"2024/01/05","15:00","5.326","-","5.52"
"2024/01/05","16:00","4.742","-","4.95"
"2024/01/05","17:00","3.866","-","3.98"
"2024/01/05","18:00","2.882","-","2.96"
"2024/01/05","19:00","2.005","-","2.07"
"2024/01/05","20:00","1.407","-","1.51"
"2024/01/05","21:00","1.158","-","1.21"
"2024/01/05","22:00","1.257","-","1.33"
"2024/01/05","23:00","1.639","-","1.65"
"2024/01/06","00:00","2.16","-","2.21"
"2024/01/06","01:00","2.686","-","2.77"
"2024/01/06","02:00","3.139","-","3.3"
"2024/01/06","03:00","3.436","-","3.52"
"2024/01/06","04:00","3.509","-","3.58"
"2024/01/06","05:00","3.368","-","3.48"
"2024/01/06","06:00","3.097","-","3.12"
"2024/01/06","07:00","2.832","-","2.76"
"2024/01/06","08:00","2.721","-","2.75"
"2024/01/06","09:00","2.854","-","2.78"
"2024/01/06","10:00","3.247","-","3.41"
"2024/01/06","11:00","3.867","-","3.97"
"2024/01/06","12:00","4.59","-","4.69"
"2024/01/06","13:00","5.236","-","5.42"
"2024/01/06","14:00","5.663","-","5.89"
"2024/01/06","15:00","5.751","-","6.12"
"2024/01/06","16:00","5.399","-","5.71"
"2024/01/06","17:00","4.61","-","4.97"
"2024/01/06","18:00","3.52","-","3.93"
"2024/01/06","19:00","2.355","-","2.82"
"2024/01/06","20:00","1.367","-","1.83"
"2024/01/06","21:00","0.742","-","1.15"
"2024/01/06","22:00","0.539","-","1.03"
"2024/01/06","23:00","0.736","-","1.09"
"2024/01/07","00:00","1.239","-","1.56"
"2024/01/07","01:00","1.894","-","2.25"
"2024/01/07","02:00","2.576","-","2.89"
"2024/01/07","03:00","3.198","-","3.42"
"2024/01/07","04:00","3.649","-","3.83"
"2024/01/07","05:00","3.833","-","3.95"
"2024/01/07","06:00","3.747","-","3.86"
"2024/01/07","07:00","3.483","-","3.54"
"2024/01/07","08:00","3.208","-","3.19"
"2024/01/07","09:00","3.095","-","2.94"
"2024/01/07","10:00","3.244","-","3.24"
"2024/01/07","11:00","3.668","-","3.68"
"2024/01/07","12:00","4.314","-","4.36"
"2024/01/07","13:00","5.035","-","5.09"
"2024/01/07","14:00","5.646","-","5.69"
"2024/01/07","15:00","5.999","-","6.09"
"2024/01/07","16:00","5.958","-","6.14"
"2024/01/07","17:00","5.414","-","5.58"
"2024/01/07","18:00","4.392","-","4.63"
"2024/01/07","19:00","3.071","-","3.1"
"2024/01/07","20:00","1.732","-","1.86"
"2024/01/07","21:00","0.669","-","0.89"
"2024/01/07","22:00","0.069","-","0.39"
"2024/01/07","23:00","-0.033","-","0.2"
"2024/01/08","00:00","0.31","-","0.38"
"2024/01/08","01:00","0.972","-","1.03"
"2024/01/08","02:00","1.789","-","1.87"
"2024/01/08","03:00","2.639","-","2.71"
"2024/01/08","04:00","3.415","-","3.46"
"2024/01/08","05:00","3.969","-","3.9"
"2024/01/08","06:00","4.186","-","4.07"
"2024/01/08","07:00","4.072","-","4.01"
"2024/01/08","08:00","3.751","-","3.66"
"2024/01/08","09:00","3.436","-","3.32"
"2024/01/08","10:00","3.326","-","3.18"
"2024/01/08","11:00","3.514","-","3.37"
"2024/01/08","12:00","3.997","-","3.89"
"2024/01/08","13:00","4.695","-","4.62"
"2024/01/08","14:00","5.436","-","5.42"
"2024/01/08","15:00","6.027","-","6.01"
"2024/01/08","16:00","6.309","-","6.4"
"2024/01/08","17:00","6.124","-","6.22"
"2024/01/08","18:00","5.362","-","5.45"
"2024/01/08","19:00","4.087","-","3.99"
"2024/01/08","20:00","2.538","-","2.37"
"2024/01/08","21:00","1.057","-","0.95"
"2024/01/08","22:00","-0.029","-","0.16"
"2024/01/08","23:00","-0.549","-","-0.05"
"2024/01/09","00:00","-0.503","-","-0.15"
"2024/01/09","01:00","0.016","-","0.01"
"2024/01/09","02:00","0.855","-","0.72"
"2024/01/09","03:00","1.84","-","1.79"
"2024/01/09","04:00","2.844","-","2.84"
"2024/01/09","05:00","3.728","-","3.64"
"2024/01/09","06:00","4.313","-","4.2"
"2024/01/09","07:00","4.481","-","4.26"
"2024/01/09","08:00","4.269","-","4.09"
"2024/01/09","09:00","3.857","-","3.67"
"2024/01/09","10:00","3.503","-","3.31"
"2024/01/09","11:00","3.419","-","3.23"
"2024/01/09","12:00","3.68","-","3.52"
"2024/01/09","13:00","4.253","-","4.17"
"2024/01/09","14:00","5.023","-","4.93"
"2024/01/09","15:00","5.798","-","5.81"
"2024/01/09","16:00","6.375","-","6.49"
"2024/01/09","17:00","6.578","-","6.75"
"2024/01/09","18:00","6.228","-","6.41"
"2024/01/09","19:00","5.231","-","5.33"
"2024/01/09","20:00","3.704","-","3.71"
"2024/01/09","21:00","1.956","-","1.94"
"2024/01/09","22:00","0.388","-","0.43"
"2024/01/09","23:00","-0.66","-","-0.11"
"2024/01/10","00:00","-1.051","-","-0.28"
"2024/01/10","01:00","-0.829","-","-0.33"
"2024/01/10","02:00","-0.121","-","-0.06"
"2024/01/10","03:00","0.891","-","0.89"
"2024/01/10","04:00","2.028","-","2"
"2024/01/10","05:00","3.148","-","3.05"
"2024/01/10","06:00","4.077","-","3.93"
"2024/01/10","07:00","4.613","-","4.39"
"2024/01/10","08:00","4.66","-","4.48"
"2024/01/10","09:00","4.307","-","4.13"
"2024/01/10","10:00","3.798","-","3.74"
"2024/01/10","11:00","3.429","-","3.28"
"2024/01/10","12:00","3.404","-","3.29"
"2024/01/10","13:00","3.764","-","3.76"
"2024/01/10","14:00","4.444","-","4.49"
"2024/01/10","15:00","5.296","-","5.41"
"2024/01/10","16:00","6.106","-","6.29"
"2024/01/10","17:00","6.664","-","6.93"
"2024/01/10","18:00","6.771","-","7.14"
"2024/01/10","19:00","6.239","-","6.59"
"2024/01/10","20:00","5.006","-","5.29"
"2024/01/10","21:00","3.256","-","3.41"
"2024/01/10","22:00","1.368","-","1.57"
"2024/01/10","23:00","-0.215","-","0.18"
"2024/01/11","00:00","-1.164","-","-0.22"
"2024/01/11","01:00","-1.388","-","-0.34"
"2024/01/11","02:00","-0.975","-","-0.32"
"2024/01/11","03:00","-0.085","-","0.18"
"2024/01/11","04:00","1.082","-","1.31"
"2024/01/11","05:00","2.338","-","2.56"
"2024/01/11","06:00","3.518","-","3.62"
"2024/01/11","07:00","4.418","-","4.42"
"2024/01/11","08:00","4.832","-","4.7"
"2024/01/11","09:00","4.707","-","4.61"
"2024/01/11","10:00","4.199","-","4.14"
"2024/01/11","11:00","3.608","-","3.5"
"2024/01/11","12:00","3.252","-","3.13"
"2024/01/11","13:00","3.309","-","3.12"
"2024/01/11","14:00","3.78","-","3.58"
"2024/01/11","15:00","4.565","-","4.42"
"2024/01/11","16:00","5.489","-","5.39"
"2024/01/11","17:00","6.322","-","6.28"
"2024/01/11","18:00","6.842","-","6.87"
"2024/01/11","19:00","6.836","-","6.87"
"2024/01/11","20:00","6.119","-","6.14"
"2024/01/11","21:00","4.678","-","4.56"
"2024/01/11","22:00","2.768","-","2.5"
"2024/01/11","23:00","0.827","-","0.68"
"2024/01/12","00:00","-0.687","-","-0.26"
"2024/01/12","01:00","-1.48","-","-0.58"
"2024/01/12","02:00","-1.512","-","-0.71"
"2024/01/12","03:00","-0.91","-","-0.66"
"2024/01/12","04:00","0.143","-","-0.11"
"2024/01/12","05:00","1.432","-","1.26"
"2024/01/12","06:00","2.757","-","2.63"
"2024/01/12","07:00","3.932","-","3.69"
"2024/01/12","08:00","4.73","-","4.49"
"2024/01/12","09:00","4.963","-","4.66"
"2024/01/12","10:00","4.64","-","4.43"
"2024/01/12","11:00","3.983","-","3.89"
"2024/01/12","12:00","3.336","-","3.11"
"2024/01/12","13:00","3.015","-","2.91"
"2024/01/12","14:00","3.157","-","2.94"
"2024/01/12","15:00","3.724","-","3.57"
"2024/01/12","16:00","4.59","-","4.44"
"2024/01/12","17:00","5.559","-","5.43"
"2024/01/12","18:00","6.386","-","6.38"
"2024/01/12","19:00","6.846","-","6.89"
"2024/01/12","20:00","6.719","-","6.79"
"2024/01/12","21:00","5.839","-","5.74"
"2024/01/12","22:00","4.256","-","4.08"
"2024/01/12","23:00","2.285","-","2.01"
"2024/01/13","00:00","0.396","-","0.24"
"2024/01/13","01:00","-0.964","-","-0.53"
"2024/01/13","02:00","-1.552","-","-0.62"
"2024/01/13","03:00","-1.383","-","-0.67"
"2024/01/13","04:00","-0.608","-","-0.67"
"2024/01/13","05:00","0.575","-","0.29"
"2024/01/13","06:00","1.938","-","1.77"
"2024/01/13","07:00","3.271","-","3.03"
"2024/01/13","08:00","4.371","-","4.18"
"2024/01/13","09:00","5.003","-","4.81"
"2024/01/13","10:00","5.02","-","4.84"
"2024/01/13","11:00","4.497","-","4.38"
"2024/01/13","12:00","3.712","-","3.75"
"2024/01/13","13:00","3.032","-","2.99"
"2024/01/13","14:00","2.747","-","2.69"
"2024/01/13","15:00","2.952","-","2.83"
"2024/01/13","16:00","3.578","-","3.53"
"2024/01/13","17:00","4.482","-","4.49"
"2024/01/13","18:00","5.451","-","5.49"
"2024/01/13","19:00","6.24","-","6.35"
"2024/01/13","20:00","6.623","-","6.86"
"2024/01/13","21:00","6.388","-","6.6"
"2024/01/13","22:00","5.405","-","5.52"
"2024/01/13","23:00","3.781","-","3.76"
"2024/01/14","00:00","1.871","-","1.91"
"2024/01/14","01:00","0.146","-","0.34"
"2024/01/14","02:00","-0.986","-","-0.44"
"2024/01/14","03:00","-1.344","-","-0.64"
"2024/01/14","04:00","-0.983","-","-0.58"
"2024/01/14","05:00","-0.068","-","0.01"
"2024/01/14","06:00","1.196","-","1.37"
"2024/01/14","07:00","2.574","-","2.7"
"2024/01/14","08:00","3.85","-","4"
"2024/01/14","09:00","4.811","-","5"
"2024/01/14","10:00","5.236","-","5.43"
"2024/01/14","11:00","5.028","-","5.24"
"2024/01/14","12:00","4.324","-","4.62"
"2024/01/14","13:00","3.437","-","3.68"
"2024/01/14","14:00","2.731","-","2.85"
"2024/01/14","15:00","2.463","-","2.46"
"2024/01/14","16:00","2.687","-","2.71"
"2024/01/14","17:00","3.317","-","3.3"
"2024/01/14","18:00","4.202","-","4.24"
"2024/01/14","19:00","5.126","-","5.09"
"2024/01/14","20:00","5.849","-","5.91"
"2024/01/14","21:00","6.159","-","6.27"
"2024/01/14","22:00","5.862","-","5.96"
"2024/01/14","23:00","4.87","-","4.91"
"2024/01/15","00:00","3.33","-","3.2"
"2024/01/15","01:00","1.607","-","1.47"
"2024/01/15","02:00","0.141","-","0.17"
"2024/01/15","03:00","-0.719","-","-0.39"
"2024/01/15","04:00","-0.851","-","-0.49"
"2024/01/15","05:00","-0.333","-","-0.36"
"2024/01/15","06:00","0.673","-","0.49"
"2024/01/15","07:00","1.958","-","1.87"
"2024/01/15","08:00","3.287","-","3.19"
"2024/01/15","09:00","4.446","-","4.43"
"2024/01/15","10:00","5.224","-","5.18"
"2024/01/15","11:00","5.427","-","5.53"
"2024/01/15","12:00","5.012","-","5.2"
"2024/01/15","13:00","4.157","-","4.41"
"2024/01/15","14:00","3.188","-","3.31"
"2024/01/15","15:00","2.449","-","2.41"
"2024/01/15","16:00","2.159","-","2.15"
"2024/01/15","17:00","2.345","-","2.31"
"2024/01/15","18:00","2.92","-","2.95"
"2024/01/15","19:00","3.735","-","3.72"
"2024/01/15","20:00","4.579","-","4.59"
"2024/01/15","21:00","5.23","-","5.21"
"2024/01/15","22:00","5.5","-","5.54"
"2024/01/15","23:00","5.218","-","5.29"
"2024/01/16","00:00","4.33","-","4.35"
"2024/01/16","01:00","3","-","2.96"
"2024/01/16","02:00","1.565","-","1.43"
"2024/01/16","03:00","0.41","-","0.33"
"2024/01/16","04:00","-0.179","-","-0.16"
"2024/01/16","05:00","-0.122","-","-0.19"
"2024/01/16","06:00","0.498","-","0.42"
"2024/01/16","07:00","1.531","-","1.51"
"2024/01/16","08:00","2.775","-","2.77"
"2024/01/16","09:00","3.999","-","4"
"2024/01/16","10:00","5","-","4.99"
"2024/01/16","11:00","5.581","-","5.66"
"2024/01/16","12:00","5.579","-","5.77"
"2024/01/16","13:00","4.991","-","5.3"
"2024/01/16","14:00","4.018","-","4.3"
"2024/01/16","15:00","2.976","-","3.13"
"2024/01/16","16:00","2.181","-","2.21"
"2024/01/16","17:00","1.822","-","1.9"
"2024/01/16","18:00","1.917","-","2.02"
"2024/01/16","19:00","2.39","-","2.54"
"2024/01/16","20:00","3.104","-","3.26"
"2024/01/16","21:00","3.858","-","3.98"
"2024/01/16","22:00","4.461","-","4.63"
"2024/01/16","23:00","4.749","-","4.88"
"2024/01/17","00:00","4.577","-","4.84"
"2024/01/17","01:00","3.902","-","4.13"
"2024/01/17","02:00","2.873","-","2.99"
"2024/01/17","03:00","1.775","-","1.78"
"2024/01/17","04:00","0.928","-","0.96"
"2024/01/17","05:00","0.565","-","0.7"
"2024/01/17","06:00","0.744","-","0.95"
"2024/01/17","07:00","1.397","-","1.66"
"2024/01/17","08:00","2.397","-","2.67"
"2024/01/17","09:00","3.549","-","3.81"
"2024/01/17","10:00","4.633","-","4.86"
"2024/01/17","11:00","5.465","-","5.74"
"2024/01/17","12:00","5.864","-","6.15"
"2024/01/17","13:00","5.694","-","6.09"
"2024/01/17","14:00","4.976","-","5.42"
"2024/01/17","15:00","3.908","-","4.25"
"2024/01/17","16:00","2.788","-","3.04"
"2024/01/17","17:00","1.908","-","2.21"
"2024/01/17","18:00","1.442","-","1.61"
"2024/01/17","19:00","1.413","-","1.6"
"2024/01/17","20:00","1.767","-","1.92"
"2024/01/17","21:00","2.377","-","2.53"
"2024/01/17","22:00","3.062","-","3.19"
"2024/01/17","23:00","3.664","-","3.76"
"2024/01/18","00:00","4.045","-","4.2"
"2024/01/18","01:00","4.066","-","4.2"
"2024/01/18","02:00","3.677","-","3.75"
"2024/01/18","03:00","2.983","-","3.05"
"2024/01/18","04:00","2.206","-","2.11"
"2024/01/18","05:00","1.609","-","1.5"
"2024/01/18","06:00","1.391","-","1.31"
"2024/01/18","07:00","1.615","-","1.64"
"2024/01/18","08:00","2.24","-","2.31"
"2024/01/18","09:00","3.162","-","3.24"
"2024/01/18","10:00","4.193","-","4.26"
"2024/01/18","11:00","5.132","-","5.19"
"2024/01/18","12:00","5.814","-","5.93"
"2024/01/18","13:00","6.069","-","6.25"
"2024/01/18","14:00","5.774","-","5.96"
"2024/01/18","15:00","4.958","-","5.22"
"2024/01/18","16:00","3.805","-","3.97"
"2024/01/18","17:00","2.595","-","2.78"
"2024/01/18","18:00","1.61","-","1.87"
"2024/01/18","19:00","1.02","-","1.19"
"2024/01/18","20:00","0.868","-","1.03"
"2024/01/18","21:00","1.117","-","1.31"
"2024/01/18","22:00","1.653","-","1.81"
"2024/01/18","23:00","2.316","-","2.45"
"2024/01/19","00:00","2.978","-","3.16"
"2024/01/19","01:00","3.516","-","3.73"
"2024/01/19","02:00","3.781","-","4.02"
"2024/01/19","03:00","3.692","-","3.88"
"2024/01/19","04:00","3.3","-","3.61"
"2024/01/19","05:00","2.768","-","3.07"
"2024/01/19","06:00","2.325","-","2.55"
"2024/01/19","07:00","2.163","-","2.38"
"2024/01/19","08:00","2.366","-","2.62"
"2024/01/19","09:00","2.925","-","3.17"
"2024/01/19","10:00","3.75","-","3.95"
"2024/01/19","11:00","4.663","-","4.89"
"2024/01/19","12:00","5.48","-","5.72"
"2024/01/19","13:00","6.048","-","6.42"
"2024/01/19","14:00","6.202","-","6.56"
"2024/01/19","15:00","5.818","-","6.33"
"2024/01/19","16:00","4.919","-","5.4"
"2024/01/19","17:00","3.678","-","4.17"
"2024/01/19","18:00","2.367","-","2.8"
"2024/01/19","19:00","1.274","-","1.78"
"2024/01/19","20:00","0.577","-","1.05"
"2024/01/19","21:00","0.337","-","0.92"
"2024/01/19","22:00","0.527","-","1.07"
"2024/01/19","23:00","1.04","-","1.64"
"2024/01/20","00:00","1.736","-","2.33"
"2024/01/20","01:00","2.512","-","3.17"
"2024/01/20","02:00","3.241","-","3.84"
"2024/01/20","03:00","3.747","-","4.3"
"2024/01/20","04:00","3.91","-","4.52"
"2024/01/20","05:00","3.73","-","4.41"
"2024/01/20","06:00","3.333","-","4.1"
"2024/01/20","07:00","2.943","-","3.75"
"2024/01/20","08:00","2.767","-","3.56"
"2024/01/20","09:00","2.913","-","3.64"
"2024/01/20","10:00","3.399","-","4.09"
"2024/01/20","11:00","4.141","-","4.73"
"2024/01/20","12:00","4.964","-","5.57"
"2024/01/20","13:00","5.697","-","6.31"
"2024/01/20","14:00","6.193","-","6.84"
"2024/01/20","15:00","6.276","-","7.02"
"2024/01/20","16:00","5.816","-","6.59"
"2024/01/20","17:00","4.83","-","5.65"
"2024/01/20","18:00","3.489","-","4.24"
"2024/01/20","19:00","2.081","-","2.83"
"2024/01/20","20:00","0.904","-","1.66"
"2024/01/20","21:00","0.148","-","0.84"
"2024/01/20","22:00","-0.12","-","0.47"
"2024/01/20","23:00","0.075","-","0.7"
"2024/01/21","00:00","0.623","-","1.24"
"2024/01/21","01:00","1.402","-","2.1"
"2024/01/21","02:00","2.32","-","3.06"
"2024/01/21","03:00","3.231","-","3.92"
"2024/01/21","04:00","3.925","-","4.55"
"2024/01/21","05:00","4.242","-","4.88"
"2024/01/21","06:00","4.153","-","4.9"
"2024/01/21","07:00","3.78","-","4.61"
"2024/01/21","08:00","3.366","-","4.29"
"2024/01/21","09:00","3.141","-","3.95"
"2024/01/21","10:00","3.233","-","3.96"
"2024/01/21","11:00","3.672","-","4.31"
"2024/01/21","12:00","4.366","-","4.91"
"2024/01/21","13:00","5.139","-","5.69"
"2024/01/21","14:00","5.829","-","6.33"
"2024/01/21","15:00","6.279","-","6.89"
"2024/01/21","16:00","6.297","-","7.02"
"2024/01/21","17:00","5.749","-","6.51"
"2024/01/21","18:00","4.658","-","5.47"
"2024/01/21","19:00","3.213","-","4.05"
"2024/01/21","20:00","1.729","-","2.57"
"2024/01/21","21:00","0.519","-","1.32"
"2024/01/21","22:00","-0.228","-","0.56"
"2024/01/21","23:00","-0.451","-","0.37"
"2024/01/22","00:00","-0.188","-","0.53"
"2024/01/22","01:00","0.444","-","1.22"
"2024/01/22","02:00","1.336","-","2.17"
"2024/01/22","03:00","2.392","-","3.22"
"2024/01/22","04:00","3.436","-","4.27"
"2024/01/22","05:00","4.224","-","5"
"2024/01/22","06:00","4.574","-","5.44"
"2024/01/22","07:00","4.458","-","5.43"
"2024/01/22","08:00","4.028","-","5.14"
"2024/01/22","09:00","3.556","-","4.7"
"2024/01/22","10:00","3.289","-","4.3"
"2024/01/22","11:00","3.364","-","4.23"
"2024/01/22","12:00","3.801","-","4.56"
"2024/01/22","13:00","4.49","-","5.2"
"2024/01/22","14:00","5.251","-","5.97"
"2024/01/22","15:00","5.921","-","6.62"
"2024/01/22","16:00","6.327","-","7.12"
"2024/01/22","17:00","6.26","-","7.17"
"2024/01/22","18:00","5.594","-","6.57"
"2024/01/22","19:00","4.377","-","5.37"
"2024/01/22","20:00","2.836","-","3.68"
"2024/01/22","21:00","1.319","-","2.19"
"2024/01/22","22:00","0.144","-","0.93"
"2024/01/22","23:00","-0.518","-","0.24"
"2024/01/23","00:00","-0.627","-","0.12"
"2024/01/23","01:00","-0.244","-","0.34"
"2024/01/23","02:00","0.506","-","1.2"
"2024/01/23","03:00","1.515","-","2.25"
"2024/01/23","04:00","2.674","-","3.34"
"2024/01/23","05:00","3.77","-","4.35"
"2024/01/23","06:00","4.539","-","4.96"
"2024/01/23","07:00","4.807","-","5.23"
"2024/01/23","08:00","4.579","-","5.1"
"2024/01/23","09:00","4.053","-","4.73"
"2024/01/23","10:00","3.533","-","4.13"
"2024/01/23","11:00","3.267","-","3.75"
"2024/01/23","12:00","3.377","-","3.8"
"2024/01/23","13:00","3.86","-","4.21"
"2024/01/23","14:00","4.581","-","4.9"
"2024/01/23","15:00","5.351","-","5.71"
"2024/01/23","16:00","6","-","6.42"
"2024/01/23","17:00","6.336","-","6.88"
"2024/01/23","18:00","6.143","-","6.76"
"2024/01/23","19:00","5.323","-","5.94"
"2024/01/23","20:00","3.97","-","4.55"
"2024/01/23","21:00","2.363","-","2.87"
"2024/01/23","22:00","0.876","-","1.36"
"2024/01/23","23:00","-0.189","-","0.29"
"2024/01/24","00:00","-0.695","-","0"
"2024/01/24","01:00","-0.635","-","-0.01"
"2024/01/24","02:00","-0.097","-","0.18"
"2024/01/24","03:00","0.781","-","1.09"
"2024/01/24","04:00","1.888","-","2.23"
"2024/01/24","05:00","3.088","-","3.36"
"2024/01/24","06:00","4.141","-","4.3"
"2024/01/24","07:00","4.784","-","4.88"
"2024/01/24","08:00","4.884","-","5.04"
"2024/01/24","09:00","4.502","-","4.78"
"2024/01/24","10:00","3.889","-","4.23"
"2024/01/24","11:00","3.365","-","3.67"
"2024/01/24","12:00","3.156","-","3.44"
"2024/01/24","13:00","3.352","-","3.63"
"2024/01/24","14:00","3.916","-","4.12"
"2024/01/24","15:00","4.685","-","4.9"
"2024/01/24","16:00","5.461","-","5.76"
"2024/01/24","17:00","6.063","-","6.52"
"2024/01/24","18:00","6.28","-","6.88"
"2024/01/24","19:00","5.914","-","6.62"
"2024/01/24","20:00","4.915","-","5.68"
"2024/01/24","21:00","3.442","-","4.04"
"2024/01/24","22:00","1.823","-","2.42"
"2024/01/24","23:00","0.44","-","1"
"2024/01/25","00:00","-0.442","-","0.32"
"2024/01/25","01:00","-0.735","-","0.09"
"2024/01/25","02:00","-0.47","-","0.11"
"2024/01/25","03:00","0.235","-","0.56"
"2024/01/25","04:00","1.231","-","1.59"
"2024/01/25","05:00","2.394","-","2.79"
"2024/01/25","06:00","3.56","-","3.87"
"2024/01/25","07:00","4.474","-","4.67"
"2024/01/25","08:00","4.907","-","5.03"
"2024/01/25","09:00","4.791","-","5.03"
"2024/01/25","10:00","4.258","-","4.57"
"2024/01/25","11:00","3.601","-","3.89"
"2024/01/25","12:00","3.13","-","3.26"
"2024/01/25","13:00","3.029","-","3.2"
"2024/01/25","14:00","3.346","-","3.51"
"2024/01/25","15:00","4.003","-","4.15"
"2024/01/25","16:00","4.812","-","5.04"
"2024/01/25","17:00","5.565","-","5.84"
"2024/01/25","18:00","6.072","-","6.47"
"2024/01/25","19:00","6.119","-","6.61"
"2024/01/25","20:00","5.546","-","6.08"
"2024/01/25","21:00","4.371","-","4.79"
"2024/01/25","22:00","2.824","-","3.05"
"2024/01/25","23:00","1.268","-","1.56"
"2024/01/26","00:00","0.067","-","0.43"
"2024/01/26","01:00","-0.571","-","0.19"
"2024/01/26","02:00","-0.613","-","0.07"
