"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2024/01/04","15:00","5.561","-","5.68"
"2024/01/04","16:00","4.85","-","4.91"
"2024/01/04","17:00","3.922","-","3.96"
"2024/01/04","18:00","3.022","-","2.99"
"2024/01/04","19:00","2.309","-","2.28"
"2024/01/04","20:00","1.866","-","1.76"
"2024/01/04","21:00","1.768","-","1.67"
"2024/01/04","22:00","2.036","-","1.97"
"2024/01/04","23:00","2.555","-","2.54"
"2024/01/05","00:00","3.133","-","3.11"
"2024/01/05","01:00","3.624","-","3.67"
"2024/01/05","02:00","3.937","-","4.07"
"2024/01/05","03:00","3.976","-","3.98"
"2024/01/05","04:00","3.691","-","3.6"
"2024/01/05","05:00","3.181","-","3.03"
"2024/01/05","06:00","2.666","-","2.46"
"2024/01/05","07:00","2.33","-","2.12"
"2024/01/05","08:00","2.265","-","2.02"
"2024/01/05","09:00","2.528","-","2.35"
"2024/01/05","10:00","3.147","-","3.03"
"2024/01/05","11:00","4.023","-","3.95"
"2024/01/05","12:00","4.932","-","4.81"
"2024/01/05","13:00","5.658","-","5.63"
"2024/01/05","14:00","6.066","-","6.12"
"2024/01/05","15:00","6.061","-","6.13"
"2024/01/05","16:00","5.578","-","5.62"
"2024/01/05","17:00","4.681","-","4.65"
"2024/01/05","18:00","3.594","-","3.53"
"2024/01/05","19:00","2.571","-","2.51"
"2024/01/05","20:00","1.768","-","1.69"
"2024/01/05","21:00","1.278","-","1.21"
"2024/01/05","22:00","1.181","-","1.1"
"2024/01/05","23:00","1.487","-","1.45"
"2024/01/06","00:00","2.074","-","2.03"
"2024/01/06","01:00","2.759","-","2.79"
"2024/01/06","02:00","3.406","-","3.46"
"2024/01/06","03:00","3.903","-","3.92"
"2024/01/06","04:00","4.118","-","4.08"
"2024/01/06","05:00","3.975","-","3.9"
"2024/01/06","06:00","3.572","-","3.48"
"2024/01/06","07:00","3.125","-","2.95"
"2024/01/06","08:00","2.821","-","2.75"
"2024/01/06","09:00","2.768","-","2.62"
"2024/01/06","10:00","3.047","-","2.98"
"2024/01/06","11:00","3.686","-","3.75"
"2024/01/06","12:00","4.563","-","4.55"
"2024/01/06","13:00","5.44","-","5.49"
"2024/01/06","14:00","6.097","-","6.19"
"2024/01/06","15:00","6.395","-","6.62"
"2024/01/06","16:00","6.228","-","6.41"
"2024/01/06","17:00","5.539","-","5.71"
"2024/01/06","18:00","4.427","-","4.51"
"2024/01/06","19:00","3.158","-","3.35"
"2024/01/06","20:00","2.003","-","2.26"
"2024/01/06","21:00","1.124","-","1.46"
"2024/01/06","22:00","0.624","-","1.02"
"2024/01/06","23:00","0.583","-","0.95"
"2024/01/07","00:00","0.992","-","1.37"
"2024/01/07","01:00","1.711","-","2.04"
"2024/01/07","02:00","2.56","-","2.94"
"2024/01/07","03:00","3.394","-","3.62"
"2024/01/07","04:00","4.07","-","4.19"
"2024/01/07","05:00","4.415","-","4.42"
"2024/01/07","06:00","4.343","-","4.4"
"2024/01/07","07:00","3.966","-","3.88"
"2024/01/07","08:00","3.518","-","3.47"
"2024/01/07","09:00","3.202","-","3.05"
"2024/01/07","10:00","3.147","-","2.94"
"2024/01/07","11:00","3.453","-","3.36"
"2024/01/07","12:00","4.133","-","4.03"
"2024/01/07","13:00","5.036","-","4.98"
"2024/01/07","14:00","5.902","-","5.84"
"2024/01/07","15:00","6.504","-","6.52"
"2024/01/07","16:00","6.692","-","6.83"
"2024/01/07","17:00","6.345","-","6.41"
"2024/01/07","18:00","5.423","-","5.41"
"2024/01/07","19:00","4.078","-","4.01"
"2024/01/07","20:00","2.622","-","2.54"
"2024/01/07","21:00","1.348","-","1.29"
"2024/01/07","22:00","0.43","-","0.4"
"2024/01/07","23:00","-0.026","-","-0.09"
"2024/01/08","00:00","0.047","-","-0.06"
"2024/01/08","01:00","0.614","-","0.55"
"2024/01/08","02:00","1.511","-","1.5"
"2024/01/08","03:00","2.549","-","2.61"
"2024/01/08","04:00","3.566","-","3.55"
"2024/01/08","05:00","4.376","-","4.32"
"2024/01/08","06:00","4.777","-","4.64"
"2024/01/08","07:00","4.691","-","4.57"
"2024/01/08","08:00","4.266","-","4.14"
"2024/01/08","09:00","3.77","-","3.56"
"2024/01/08","10:00","3.426","-","3.17"
"2024/01/08","11:00","3.384","-","3.12"
"2024/01/08","12:00","3.745","-","3.47"
"2024/01/08","13:00","4.498","-","4.28"
"2024/01/08","14:00","5.452","-","5.3"
"2024/01/08","15:00","6.326","-","6.21"
"2024/01/08","16:00","6.88","-","6.85"
"2024/01/08","17:00","6.947","-","6.94"
"2024/01/08","18:00","6.398","-","6.33"
"2024/01/08","19:00","5.225","-","4.98"
"2024/01/08","20:00","3.642","-","3.31"
"2024/01/08","21:00","2.014","-","1.79"
"2024/01/08","22:00","0.657","-","0.46"
"2024/01/08","23:00","-0.251","-","-0.5"
"2024/01/09","00:00","-0.608","-","-0.94"
"2024/01/09","01:00","-0.369","-","-0.7"
"2024/01/09","02:00","0.394","-","0.16"
"2024/01/09","03:00","1.489","-","1.43"
"2024/01/09","04:00","2.711","-","2.69"
"2024/01/09","05:00","3.871","-","3.75"
"2024/01/09","06:00","4.744","-","4.53"
"2024/01/09","07:00","5.113","-","4.86"
"2024/01/09","08:00","4.934","-","4.71"
"2024/01/09","09:00","4.41","-","4.1"
"2024/01/09","10:00","3.846","-","3.48"
"2024/01/09","11:00","3.484","-","3.08"
"2024/01/09","12:00","3.485","-","3.13"
"2024/01/09","13:00","3.938","-","3.67"
"2024/01/09","14:00","4.793","-","4.63"
"2024/01/09","15:00","5.819","-","5.67"
"2024/01/09","16:00","6.709","-","6.66"
"2024/01/09","17:00","7.211","-","7.31"
"2024/01/09","18:00","7.142","-","7.24"
"2024/01/09","19:00","6.374","-","6.38"
"2024/01/09","20:00","4.945","-","4.71"
"2024/01/09","21:00","3.141","-","2.97"
"2024/01/09","22:00","1.378","-","1.34"
"2024/01/09","23:00","-0.013","-","0"
"2024/01/10","00:00","-0.857","-","-0.87"
"2024/01/10","01:00","-1.065","-","-1.21"
"2024/01/10","02:00","-0.624","-","-0.82"
"2024/01/10","03:00","0.352","-","0.3"
"2024/01/10","04:00","1.641","-","1.75"
"2024/01/10","05:00","3.015","-","3.01"
"2024/01/10","06:00","4.255","-","4.03"
"2024/01/10","07:00","5.106","-","4.83"
"2024/01/10","08:00","5.358","-","5.15"
"2024/01/10","09:00","5.026","-","4.85"
"2024/01/10","10:00","4.377","-","4.24"
"2024/01/10","11:00","3.749","-","3.5"
"2024/01/10","12:00","3.396","-","3.09"
"2024/01/10","13:00","3.474","-","3.3"
"2024/01/10","14:00","4.05","-","3.85"
"2024/01/10","15:00","5.026","-","5"
"2024/01/10","16:00","6.13","-","6.23"
"2024/01/10","17:00","7.032","-","7.16"
"2024/01/10","18:00","7.47","-","7.87"
"2024/01/10","19:00","7.247","-","7.53"
"2024/01/10","20:00","6.253","-","6.5"
"2024/01/10","21:00","4.585","-","4.59"
"2024/01/10","22:00","2.602","-","2.74"
"2024/01/10","23:00","0.762","-","1.03"
"2024/01/11","00:00","-0.602","-","-0.31"
"2024/01/11","01:00","-1.327","-","-1.04"
"2024/01/11","02:00","-1.347","-","-1.25"
"2024/01/11","03:00","-0.683","-","-0.47"
"2024/01/11","04:00","0.503","-","0.84"
"2024/01/11","05:00","1.958","-","2.28"
"2024/01/11","06:00","3.431","-","3.54"
"2024/01/11","07:00","4.673","-","4.66"
"2024/01/11","08:00","5.415","-","5.29"
"2024/01/11","09:00","5.482","-","5.4"
"2024/01/11","10:00","4.961","-","4.9"
"2024/01/11","11:00","4.184","-","4.01"
"2024/01/11","12:00","3.514","-","3.22"
"2024/01/11","13:00","3.2","-","2.94"
"2024/01/11","14:00","3.383","-","3.08"
"2024/01/11","15:00","4.095","-","3.85"
"2024/01/11","16:00","5.191","-","5.04"
"2024/01/11","17:00","6.359","-","6.27"
"2024/01/11","18:00","7.254","-","7.19"
"2024/01/11","19:00","7.607","-","7.67"
"2024/01/11","20:00","7.22","-","7.18"
"2024/01/11","21:00","6.013","-","5.7"
"2024/01/11","22:00","4.15","-","3.74"
"2024/01/11","23:00","2.059","-","1.8"
"2024/01/12","00:00","0.22","-","0.17"
"2024/01/12","01:00","-1.048","-","-1.15"
"2024/01/12","02:00","-1.603","-","-1.83"
"2024/01/12","03:00","-1.404","-","-1.86"
"2024/01/12","04:00","-0.514","-","-0.96"
"2024/01/12","05:00","0.859","-","0.65"
"2024/01/12","06:00","2.432","-","2.23"
"2024/01/12","07:00","3.931","-","3.6"
"2024/01/12","08:00","5.092","-","4.67"
"2024/01/12","09:00","5.649","-","5.25"
"2024/01/12","10:00","5.484","-","5.24"
"2024/01/12","11:00","4.765","-","4.57"
"2024/01/12","12:00","3.878","-","3.58"
"2024/01/12","13:00","3.193","-","2.84"
"2024/01/12","14:00","2.94","-","2.6"
"2024/01/12","15:00","3.235","-","2.96"
"2024/01/12","16:00","4.073","-","3.85"
"2024/01/12","17:00","5.262","-","5.12"
"2024/01/12","18:00","6.458","-","6.34"
"2024/01/12","19:00","7.314","-","7.28"
"2024/01/12","20:00","7.563","-","7.66"
"2024/01/12","21:00","7.018","-","6.86"
"2024/01/12","22:00","5.641","-","5.32"
"2024/01/12","23:00","3.664","-","3.21"
"2024/01/13","00:00","1.562","-","1.42"
"2024/01/13","01:00","-0.185","-","-0.24"
"2024/01/13","02:00","-1.285","-","-1.4"
"2024/01/13","03:00","-1.626","-","-1.97"
"2024/01/13","04:00","-1.195","-","-1.7"
"2024/01/13","05:00","-0.098","-","-0.5"
"2024/01/13","06:00","1.416","-","1.2"
"2024/01/13","07:00","3.038","-","2.79"
"2024/01/13","08:00","4.485","-","4.05"
"2024/01/13","09:00","5.486","-","5.05"
"2024/01/13","10:00","5.804","-","5.51"
"2024/01/13","11:00","5.39","-","5.26"
"2024/01/13","12:00","4.489","-","4.39"
"2024/01/13","13:00","3.521","-","3.33"
"2024/01/13","14:00","2.841","-","2.55"
"2024/01/13","15:00","2.653","-","2.45"
"2024/01/13","16:00","3.042","-","2.85"
"2024/01/13","17:00","3.965","-","3.87"
"2024/01/13","18:00","5.193","-","5.17"
"2024/01/13","19:00","6.368","-","6.34"
"2024/01/13","20:00","7.151","-","7.27"
"2024/01/13","21:00","7.291","-","7.46"
"2024/01/13","22:00","6.625","-","6.71"
"2024/01/13","23:00","5.159","-","5.01"
"2024/01/14","00:00","3.18","-","3.08"
"2024/01/14","01:00","1.182","-","1.24"
"2024/01/14","02:00","-0.378","-","-0.14"
"2024/01/14","03:00","-1.252","-","-1.16"
"2024/01/14","04:00","-1.357","-","-1.38"
"2024/01/14","05:00","-0.707","-","-0.82"
"2024/01/14","06:00","0.553","-","0.66"
"2024/01/14","07:00","2.141","-","2.33"
"2024/01/14","08:00","3.734","-","3.76"
"2024/01/14","09:00","5.05","-","5.05"
"2024/01/14","10:00","5.834","-","5.85"
"2024/01/14","11:00","5.89","-","6.04"
"2024/01/14","12:00","5.24","-","5.43"
"2024/01/14","13:00","4.192","-","4.37"
"2024/01/14","14:00","3.172","-","3.18"
"2024/01/14","15:00","2.505","-","2.46"
"2024/01/14","16:00","2.36","-","2.28"
"2024/01/14","17:00","2.796","-","2.77"
"2024/01/14","18:00","3.74","-","3.69"
"2024/01/14","19:00","4.939","-","4.92"
"2024/01/14","20:00","6.04","-","6"
"2024/01/14","21:00","6.73","-","6.78"
"2024/01/14","22:00","6.788","-","6.89"
"2024/01/14","23:00","6.074","-","6.01"
"2024/01/15","00:00","4.632","-","4.4"
"2024/01/15","01:00","2.779","-","2.52"
"2024/01/15","02:00","1","-","0.95"
"2024/01/15","03:00","-0.299","-","-0.28"
"2024/01/15","04:00","-0.917","-","-1.05"
"2024/01/15","05:00","-0.796","-","-1.01"
"2024/01/15","06:00","0.03","-","-0.26"
"2024/01/15","07:00","1.384","-","1.25"
"2024/01/15","08:00","2.964","-","2.83"
"2024/01/15","09:00","4.452","-","4.22"
"2024/01/15","10:00","5.582","-","5.37"
"2024/01/15","11:00","6.123","-","6.04"
"2024/01/15","12:00","5.928","-","6.06"
"2024/01/15","13:00","5.082","-","5.24"
"2024/01/15","14:00","3.926","-","4.04"
"2024/01/15","15:00","2.873","-","2.85"
"2024/01/15","16:00","2.205","-","2.07"
"2024/01/15","17:00","2.057","-","1.98"
"2024/01/15","18:00","2.473","-","2.33"
"2024/01/15","19:00","3.363","-","3.27"
"2024/01/15","20:00","4.469","-","4.45"
"2024/01/15","21:00","5.464","-","5.36"
"2024/01/15","22:00","6.077","-","6.07"
"2024/01/15","23:00","6.112","-","6.16"
"2024/01/16","00:00","5.455","-","5.27"
"2024/01/16","01:00","4.164","-","3.89"
"2024/01/16","02:00","2.557","-","2.27"
"2024/01/16","03:00","1.079","-","0.89"
"2024/01/16","04:00","0.073","-","-0.08"
"2024/01/16","05:00","-0.303","-","-0.49"
"2024/01/16","06:00","-0.002","-","-0.19"
"2024/01/16","07:00","0.928","-","0.75"
"2024/01/16","08:00","2.295","-","2.28"
"2024/01/16","09:00","3.792","-","3.71"
"2024/01/16","10:00","5.12","-","5.03"
"2024/01/16","11:00","6.041","-","5.99"
"2024/01/16","12:00","6.35","-","6.45"
"2024/01/16","13:00","5.944","-","6.15"
"2024/01/16","14:00","4.95","-","5.15"
"2024/01/16","15:00","3.722","-","3.82"
"2024/01/16","16:00","2.637","-","2.63"
"2024/01/16","17:00","1.931","-","1.97"
"2024/01/16","18:00","1.723","-","1.68"
"2024/01/16","19:00","2.051","-","2.06"
"2024/01/16","20:00","2.826","-","2.86"
"2024/01/16","21:00","3.804","-","3.83"
"2024/01/16","22:00","4.697","-","4.77"
"2024/01/16","23:00","5.281","-","5.37"
"2024/01/17","00:00","5.385","-","5.49"
"2024/01/17","01:00","4.894","-","4.92"
"2024/01/17","02:00","3.863","-","3.74"
"2024/01/17","03:00","2.579","-","2.42"
"2024/01/17","04:00","1.43","-","1.42"
"2024/01/17","05:00","0.695","-","0.66"
"2024/01/17","06:00","0.505","-","0.55"
"2024/01/17","07:00","0.91","-","1.1"
"2024/01/17","08:00","1.864","-","2.07"
"2024/01/17","09:00","3.171","-","3.47"
"2024/01/17","10:00","4.533","-","4.77"
"2024/01/17","11:00","5.681","-","5.87"
"2024/01/17","12:00","6.403","-","6.64"
"2024/01/17","13:00","6.52","-","6.8"
"2024/01/17","14:00","5.955","-","6.22"
"2024/01/17","15:00","4.86","-","5.06"
"2024/01/17","16:00","3.577","-","3.69"
"2024/01/17","17:00","2.441","-","2.55"
"2024/01/17","18:00","1.657","-","1.78"
"2024/01/17","19:00","1.337","-","1.42"
"2024/01/17","20:00","1.532","-","1.58"
"2024/01/17","21:00","2.164","-","2.14"
"2024/01/17","22:00","3.017","-","3.02"
"2024/01/17","23:00","3.852","-","3.85"
"2024/01/18","00:00","4.484","-","4.51"
"2024/01/18","01:00","4.749","-","4.81"
"2024/01/18","02:00","4.513","-","4.54"
"2024/01/18","03:00","3.8","-","3.69"
"2024/01/18","04:00","2.854","-","2.72"
"2024/01/18","05:00","1.997","-","1.77"
"2024/01/18","06:00","1.461","-","1.31"
"2024/01/18","07:00","1.374","-","1.27"
"2024/01/18","08:00","1.802","-","1.83"
"2024/01/18","09:00","2.712","-","2.87"
"2024/01/18","10:00","3.911","-","4.01"
"2024/01/18","11:00","5.122","-","5.19"
"2024/01/18","12:00","6.104","-","6.16"
"2024/01/18","13:00","6.668","-","6.76"
"2024/01/18","14:00","6.643","-","6.72"
"2024/01/18","15:00","5.967","-","6.01"
"2024/01/18","16:00","4.797","-","4.79"
"2024/01/18","17:00","3.457","-","3.43"
"2024/01/18","18:00","2.247","-","2.31"
"2024/01/18","19:00","1.35","-","1.42"
"2024/01/18","20:00","0.895","-","0.92"
"2024/01/18","21:00","0.951","-","0.99"
"2024/01/18","22:00","1.457","-","1.49"
"2024/01/18","23:00","2.23","-","2.21"
"2024/01/19","00:00","3.077","-","3.14"
"2024/01/19","01:00","3.836","-","3.91"
"2024/01/19","02:00","4.329","-","4.44"
"2024/01/19","03:00","4.383","-","4.51"
"2024/01/19","04:00","3.98","-","4.14"
"2024/01/19","05:00","3.316","-","3.45"
"2024/01/19","06:00","2.664","-","2.8"
"2024/01/19","07:00","2.232","-","2.34"
"2024/01/19","08:00","2.161","-","2.3"
"2024/01/19","09:00","2.551","-","2.72"
"2024/01/19","10:00","3.38","-","3.59"
"2024/01/19","11:00","4.462","-","4.7"
"2024/01/19","12:00","5.538","-","5.77"
"2024/01/19","13:00","6.394","-","6.74"
"2024/01/19","14:00","6.847","-","7.17"
"2024/01/19","15:00","6.723","-","7.08"
"2024/01/19","16:00","5.961","-","6.26"
"2024/01/19","17:00","4.723","-","4.92"
"2024/01/19","18:00","3.316","-","3.53"
"2024/01/19","19:00","2.012","-","2.34"
"2024/01/19","20:00","0.999","-","1.37"
"2024/01/19","21:00","0.423","-","0.84"
"2024/01/19","22:00","0.375","-","0.82"
"2024/01/19","23:00","0.81","-","1.22"
"2024/01/20","00:00","1.573","-","2"
"2024/01/20","01:00","2.504","-","3.07"
"2024/01/20","02:00","3.446","-","3.95"
"2024/01/20","03:00","4.183","-","4.69"
"2024/01/20","04:00","4.497","-","5.03"
"2024/01/20","05:00","4.331","-","4.95"
"2024/01/20","06:00","3.848","-","4.65"
"2024/01/20","07:00","3.292","-","4.01"
"2024/01/20","08:00","2.871","-","3.61"
"2024/01/20","09:00","2.759","-","3.4"
"2024/01/20","10:00","3.084","-","3.67"
"2024/01/20","11:00","3.834","-","4.36"
"2024/01/20","12:00","4.821","-","5.32"
"2024/01/20","13:00","5.804","-","6.34"
"2024/01/20","14:00","6.579","-","7.15"
"2024/01/20","15:00","6.957","-","7.62"
"2024/01/20","16:00","6.753","-","7.37"
"2024/01/20","17:00","5.908","-","6.5"
"2024/01/20","18:00","4.593","-","5.11"
"2024/01/20","19:00","3.107","-","3.61"
"2024/01/20","20:00","1.715","-","2.28"
"2024/01/20","21:00","0.611","-","1.27"
"2024/01/20","22:00","-0.033","-","0.59"
"2024/01/20","23:00","-0.115","-","0.44"
"2024/01/21","00:00","0.325","-","0.85"
"2024/01/21","01:00","1.15","-","1.68"
"2024/01/21","02:00","2.216","-","2.9"
"2024/01/21","03:00","3.351","-","3.85"
"2024/01/21","04:00","4.294","-","4.78"
"2024/01/21","05:00","4.781","-","5.38"
"2024/01/21","06:00","4.738","-","5.44"
"2024/01/21","07:00","4.317","-","5.14"
"2024/01/21","08:00","3.759","-","4.59"
"2024/01/21","09:00","3.29","-","4.08"
"2024/01/21","10:00","3.119","-","3.81"
"2024/01/21","11:00","3.394","-","3.94"
"2024/01/21","12:00","4.097","-","4.51"
"2024/01/21","13:00","5.034","-","5.45"
"2024/01/21","14:00","5.967","-","6.39"
"2024/01/21","15:00","6.695","-","7.23"
"2024/01/21","16:00","7.011","-","7.64"
"2024/01/21","17:00","6.718","-","7.35"
"2024/01/21","18:00","5.774","-","6.29"
"2024/01/21","19:00","4.367","-","4.93"
"2024/01/21","20:00","2.806","-","3.33"
"2024/01/21","21:00","1.353","-","2.04"
"2024/01/21","22:00","0.218","-","0.86"
"2024/01/21","23:00","-0.416","-","0.31"
"2024/01/22","00:00","-0.45","-","0.14"
"2024/01/22","01:00","0.07","-","0.66"
"2024/01/22","02:00","1.012","-","1.67"
"2024/01/22","03:00","2.229","-","2.96"
"2024/01/22","04:00","3.521","-","4.23"
"2024/01/22","05:00","4.58","-","5.17"
"2024/01/22","06:00","5.121","-","5.77"
"2024/01/22","07:00","5.077","-","5.97"
"2024/01/22","08:00","4.616","-","5.65"
"2024/01/22","09:00","3.994","-","5.01"
"2024/01/22","10:00","3.463","-","4.44"
"2024/01/22","11:00","3.258","-","4.06"
"2024/01/22","12:00","3.528","-","4.19"
"2024/01/22","13:00","4.234","-","4.73"
"2024/01/22","14:00","5.165","-","5.65"
"2024/01/22","15:00","6.081","-","6.69"
"2024/01/22","16:00","6.77","-","7.53"
"2024/01/22","17:00","7.008","-","7.91"
"2024/01/22","18:00","6.597","-","7.49"
"2024/01/22","19:00","5.527","-","6.32"
"2024/01/22","20:00","4.023","-","4.76"
"2024/01/22","21:00","2.406","-","3.04"
"2024/01/22","22:00","0.945","-","1.67"
"2024/01/22","23:00","-0.145","-","0.58"
"2024/01/23","00:00","-0.682","-","-0.06"
"2024/01/23","01:00","-0.588","-","-0.11"
"2024/01/23","02:00","0.071","-","0.62"
"2024/01/23","03:00","1.154","-","1.71"
"2024/01/23","04:00","2.501","-","3.12"
"2024/01/23","05:00","3.876","-","4.3"
"2024/01/23","06:00","4.938","-","5.3"
"2024/01/23","07:00","5.408","-","5.84"
"2024/01/23","08:00","5.258","-","5.85"
"2024/01/23","09:00","4.693","-","5.31"
"2024/01/23","10:00","3.991","-","4.55"
"2024/01/23","11:00","3.425","-","3.83"
"2024/01/23","12:00","3.238","-","3.58"
"2024/01/23","13:00","3.562","-","3.78"
"2024/01/23","14:00","4.32","-","4.48"
"2024/01/23","15:00","5.277","-","5.54"
"2024/01/23","16:00","6.184","-","6.5"
"2024/01/23","17:00","6.816","-","7.31"
"2024/01/23","18:00","6.936","-","7.57"
"2024/01/23","19:00","6.367","-","6.94"
"2024/01/23","20:00","5.149","-","5.64"
"2024/01/23","21:00","3.556","-","3.83"
"2024/01/23","22:00","1.925","-","2.27"
"2024/01/23","23:00","0.523","-","0.87"
"2024/01/24","00:00","-0.44","-","-0.18"
"2024/01/24","01:00","-0.799","-","-0.61"
"2024/01/24","02:00","-0.513","-","-0.39"
"2024/01/24","03:00","0.319","-","0.43"
"2024/01/24","04:00","1.537","-","1.8"
"2024/01/24","05:00","2.96","-","3.13"
"2024/01/24","06:00","4.32","-","4.37"
"2024/01/24","07:00","5.266","-","5.25"
"2024/01/24","08:00","5.56","-","5.7"
"2024/01/24","09:00","5.238","-","5.56"
"2024/01/24","10:00","4.549","-","4.86"
"2024/01/24","11:00","3.793","-","3.97"
"2024/01/24","12:00","3.247","-","3.41"
"2024/01/24","13:00","3.144","-","3.19"
"2024/01/24","14:00","3.575","-","3.68"
"2024/01/24","15:00","4.418","-","4.47"
"2024/01/24","16:00","5.408","-","5.58"
"2024/01/24","17:00","6.287","-","6.68"
"2024/01/24","18:00","6.819","-","7.37"
"2024/01/24","19:00","6.771","-","7.48"
"2024/01/24","20:00","6.006","-","6.67"
"2024/01/24","21:00","4.635","-","5.22"
"2024/01/24","22:00","2.982","-","3.42"
"2024/01/24","23:00","1.394","-","1.91"
"2024/01/25","00:00","0.127","-","0.59"
"2024/01/25","01:00","-0.627","-","-0.21"
"2024/01/25","02:00","-0.742","-","-0.49"
"2024/01/25","03:00","-0.224","-","-0.08"
"2024/01/25","04:00","0.786","-","0.96"
"2024/01/25","05:00","2.104","-","2.42"
"2024/01/25","06:00","3.527","-","3.73"
"2024/01/25","07:00","4.766","-","4.8"
"2024/01/25","08:00","5.494","-","5.54"
"2024/01/25","09:00","5.54","-","5.74"
"2024/01/25","10:00","5.02","-","5.31"
"2024/01/25","11:00","4.229","-","4.41"
"2024/01/25","12:00","3.472","-","3.55"
"2024/01/25","13:00","3.013","-","3.05"
"2024/01/25","14:00","3.051","-","3.12"
"2024/01/25","15:00","3.625","-","3.68"
"2024/01/25","16:00","4.558","-","4.65"
"2024/01/25","17:00","5.562","-","5.78"
"2024/01/25","18:00","6.37","-","6.75"
"2024/01/25","19:00","6.746","-","7.24"
"2024/01/25","20:00","6.481","-","6.99"
"2024/01/25","21:00","5.502","-","5.83"
"2024/01/25","22:00","3.999","-","4.17"
"2024/01/25","23:00","2.34","-","2.45"
"2024/01/26","00:00","0.869","-","1.05"
"2024/01/26","01:00","-0.184","-","-0.03"
